country_name,region_name,harvest_period,growing_season_year,date_on,climate_risk_cnt_locations_heat_stress_risk_low,climate_risk_cnt_locations_heat_stress_risk_medium,climate_risk_cnt_locations_heat_stress_risk_high,climate_risk_cnt_locations_unseasonably_cold_risk_low,climate_risk_cnt_locations_unseasonably_cold_risk_medium,climate_risk_cnt_locations_unseasonably_cold_risk_high,climate_risk_cnt_locations_excess_precip_risk_low,climate_risk_cnt_locations_excess_precip_risk_medium,climate_risk_cnt_locations_excess_precip_risk_high,climate_risk_cnt_locations_drought_risk_low,climate_risk_cnt_locations_drought_risk_medium,climate_risk_cnt_locations_drought_risk_high,futures_close_ZC_1,futures_close_ZC_2,futures_close_ZW_1,futures_close_ZS_1,futures_zc1_ret_pct,futures_zc1_ret_log,futures_zc_term_spread,futures_zc_term_ratio,futures_zc1_ma_20,futures_zc1_ma_60,futures_zc1_ma_120,futures_zc1_vol_20,futures_zc1_vol_60,futures_zw_zc_spread,futures_zc_zw_ratio,futures_zs_zc_spread,futures_zc_zs_ratio,date_on_year,date_on_month,date_on_year_month,hemisphere,koppen,categorical_harvest_period
United States,Nebraska,Mid-season,2019,2019-08-30,29,0,0,29,0,0,20,8,1,19,10,0,358.0,369.75,451.25,857.0,-0.004864489228631,-0.0048763593667766,11.75,1.0328212290502794,374.25,411.6125,392.39166666666665,0.0208648896902449,0.0196411693203461,93.25,0.7933518005540167,499.0,0.4177362893815636,2019,8,2019_08,N_2,Dfa,2
United States,Nebraska,Mid-season,2019,2019-08-31,29,0,0,29,0,0,24,5,0,20,8,1,,,,,,,,,,,,,,,,,,2019,8,2019_08,N_2,Dfa,2
United States,Nebraska,Harvest,2019,2019-09-01,29,0,0,29,0,0,24,5,0,21,8,0,,,,,,,,,,,,,,,,,,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-02,29,0,0,29,0,0,27,1,1,19,10,0,,,,,,,,,,,,,,,,,,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-03,29,0,0,29,0,0,27,1,1,21,8,0,349.75,361.0,447.25,856.5,-0.0230446927374301,-0.0233143728551095,11.25,1.0321658327376697,371.475,410.5125,392.32916666666665,0.0206877626494623,0.0197884878356337,97.5,0.7820011179429849,506.75,0.4083479276123759,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-04,29,0,0,29,0,0,27,1,1,24,5,0,346.0,358.5,456.25,862.5,-0.0107219442458899,-0.0107798384878661,12.5,1.036127167630058,368.575,409.35,392.12708333333336,0.0206796554988621,0.0198122463998863,110.25,0.7583561643835617,516.5,0.4011594202898551,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-05,29,0,0,29,0,0,27,0,2,24,5,0,346.5,358.75,464.0,849.75,0.0014450867052022,0.0014440435722331,12.25,1.0353535353535352,365.575,407.99583333333334,391.90416666666664,0.0205410149405531,0.0193795773375269,117.5,0.7467672413793104,503.25,0.4077669902912621,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-06,29,0,0,29,0,0,27,0,2,26,3,0,342.5,355.5,460.25,845.0,-0.0115440115440115,-0.0116111609276776,13.0,1.037956204379562,362.15,406.5375,391.6625,0.0200675562733957,0.0193749220067391,117.75,0.7441607821835958,502.5,0.4053254437869822,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-07,29,0,0,29,0,0,27,0,2,23,6,0,,,,,,,,,,,,,,,,,,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-08,29,0,0,29,0,0,27,0,2,18,9,2,,,,,,,,,,,,,,,,,,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-09,29,0,0,29,0,0,25,3,1,19,9,1,340.75,354.25,474.5,845.0,-0.0051094890510948,-0.0051225871256379,13.5,1.0396184886280264,358.675,404.85,391.40833333333336,0.0200201694904967,0.0189286679770678,133.75,0.7181243414120126,504.25,0.4032544378698225,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-10,29,0,0,29,0,0,25,2,2,25,4,0,348.5,361.5,484.5,859.25,0.0227439471753485,0.0224891596239364,13.0,1.0373027259684362,356.8375,403.10833333333335,391.21666666666664,0.017141119016476,0.0188748984497686,136.0,0.7192982456140351,510.75,0.4055862670933954,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-11,29,0,0,29,0,0,18,7,4,23,6,0,348.25,360.0,477.5,854.0,-0.0007173601147776,-0.0007176175406637,11.75,1.033740129217516,355.95,401.3333333333333,390.98333333333335,0.0134627420807262,0.0188510444388495,129.25,0.7293193717277487,505.75,0.4077868852459016,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-12,29,0,0,29,0,0,18,7,4,28,1,0,354.5,367.25,485.75,883.0,0.0179468772433597,0.0177877333122671,12.75,1.035966149506347,355.725,399.74583333333334,390.78541666666666,0.0135897660713408,0.0190451006068715,131.25,0.7297992794647452,528.5,0.4014722536806342,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-13,29,0,0,29,0,0,19,6,4,28,1,0,368.75,381.5,483.5,898.75,0.040197461212976,0.0394105616818478,12.75,1.0345762711864406,356.125,398.5416666666667,390.69375,0.0163465972125278,0.0197566016190277,114.75,0.7626680455015512,530.0,0.4102920723226704,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-14,29,0,0,29,0,0,19,5,5,26,3,0,,,,,,,,,,,,,,,,,,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-15,29,0,0,29,0,0,19,6,4,27,2,0,,,,,,,,,,,,,,,,,,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-16,29,0,0,29,0,0,20,4,5,27,2,0,374.0,386.0,488.75,900.0,0.0142372881355932,0.0141368897605023,12.0,1.032085561497326,356.275,397.275,390.6666666666667,0.0153846120846735,0.0196495924051938,114.75,0.7652173913043478,526.0,0.4155555555555555,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-17,29,0,0,29,0,0,18,7,4,24,5,0,368.0,380.0,484.25,893.75,-0.016042780748663,-0.0161728592456009,12.0,1.0326086956521738,356.425,396.0375,390.61875,0.0153772321115747,0.0196355937488376,116.25,0.7599380485286525,525.75,0.4117482517482517,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-18,29,0,0,29,0,0,23,4,2,29,0,0,371.25,382.5,489.5,888.75,0.0088315217391303,0.0087927519479782,11.25,1.0303030303030305,357.0125,394.77916666666664,390.59583333333336,0.0150266663264289,0.0196212266007953,118.25,0.7584269662921348,517.5,0.4177215189873418,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-19,29,0,0,29,0,0,27,2,0,28,1,0,372.75,384.0,488.0,893.0,0.004040404040404,0.0040322635279386,11.25,1.0301810865191148,357.525,393.53333333333336,390.73125,0.0149573856974525,0.0196329122888154,115.25,0.7638319672131147,520.25,0.4174132138857783,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-20,29,0,0,29,0,0,28,1,0,28,1,0,370.75,381.75,484.25,882.75,-0.005365526492287,-0.0053799726268062,11.0,1.0296695886716116,357.9,392.325,390.80625,0.0150346954209361,0.0196164438344532,113.5,0.7656169334021683,512.0,0.4199943358821864,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-21,29,0,0,29,0,0,28,1,0,28,1,0,,,,,,,,,,,,,,,,,,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-22,29,0,0,29,0,0,28,1,0,29,0,0,,,,,,,,,,,,,,,,,,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-23,29,0,0,29,0,0,27,2,0,27,2,0,373.25,384.25,483.0,892.5,0.0067430883344572,0.0067204554012576,11.0,1.02947086403215,358.575,391.2125,390.90416666666664,0.0148626072714092,0.0196452451671543,109.75,0.7727743271221532,519.25,0.4182072829131653,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-24,29,0,0,29,0,0,27,2,0,26,3,0,374.75,385.5,481.75,894.25,0.0040187541862022,0.0040107005634073,10.75,1.028685790527018,359.3875,390.45416666666665,391.00416666666666,0.0148130909536335,0.018857563353635,107.0,0.777893098079917,519.5,0.4190662566396421,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-25,29,0,0,29,0,0,27,2,0,27,2,0,374.25,385.5,477.25,889.25,-0.0013342228152101,-0.0013351136829689,11.25,1.0300601202404809,360.25,389.825,391.07916666666665,0.0147608235761676,0.0187105781655494,103.0,0.7841801990570979,515.0,0.4208602755130728,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-26,29,0,0,29,0,0,27,2,0,28,1,0,372.5,384.75,484.25,888.5,-0.0046760187040748,-0.0046869854801236,12.25,1.0328859060402684,360.7375,389.14166666666665,391.1625,0.014478765017221,0.0187032018032746,111.75,0.7692307692307693,516.0,0.4192459200900394,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-27,29,0,0,29,0,0,27,2,0,27,2,0,371.5,383.75,487.25,883.0,-0.0026845637583892,-0.0026881736618005,12.25,1.0329744279946165,361.325,388.1166666666667,391.2583333333333,0.0143350562071139,0.0175752960512722,115.75,0.7624422780913289,511.5,0.4207248018120045,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-28,29,0,0,29,0,0,27,2,0,26,3,0,,,,,,,,,,,,,,,,,,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-29,29,0,0,29,0,0,27,2,0,28,1,0,,,,,,,,,,,,,,,,,,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Harvest,2019,2019-09-30,29,0,0,29,0,0,27,2,0,26,3,0,388.0,399.5,495.75,906.0,0.044414535666218,0.0434564754654598,11.5,1.029639175257732,362.825,387.35,391.4916666666667,0.0171124936371002,0.0185783519250756,107.75,0.7826525466464952,518.0,0.4282560706401766,2019,9,2019_09,N_2,Dfa,3
United States,Nebraska,Peak Harvest,2019,2019-10-01,29,0,0,29,0,0,18,9,2,28,1,0,392.5,404.5,498.75,919.5,0.0115979381443298,0.0115311975991891,12.0,1.0305732484076433,364.9625,386.5833333333333,391.74791666666664,0.0159250142333756,0.0185925531808956,106.25,0.7869674185463659,527.0,0.4268624252311038,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-02,29,0,0,29,0,0,18,9,2,28,1,0,387.75,399.75,489.0,913.75,-0.0121019108280254,-0.0121757351658144,12.0,1.0309477756286267,367.05,385.85,391.9791666666667,0.0160036228328797,0.018556208799237,101.25,0.7929447852760736,526.0,0.4243502051983584,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-03,29,0,0,25,0,4,17,10,2,28,1,0,388.75,400.75,488.75,911.75,0.0025789813023855,0.0025756614367953,12.0,1.0308681672025723,369.1625,385.09166666666664,392.2104166666667,0.0159892655649397,0.0185390972369188,100.0,0.7953964194373402,523.0,0.4263778448039484,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-04,29,0,0,28,1,0,18,9,2,28,1,0,384.75,397.0,490.5,916.25,-0.010289389067524,-0.010342690774455,12.25,1.03183885640026,371.275,384.0416666666667,392.39375,0.0159195807411018,0.0180632646814151,105.75,0.7844036697247706,531.5,0.4199181446111869,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-05,29,0,0,29,0,0,20,5,4,25,3,1,,,,,,,,,,,,,,,,,,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-06,29,0,0,28,1,0,23,4,2,25,4,0,,,,,,,,,,,,,,,,,,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-07,29,0,0,14,14,1,23,3,3,23,6,0,387.0,399.0,489.25,915.25,0.0058479532163742,0.0058309203107933,12.0,1.0310077519379846,373.5875,382.92083333333335,392.62708333333336,0.0157060002671383,0.0179603372335173,102.25,0.7910066428206438,528.25,0.4228352909041246,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-08,29,0,0,28,0,1,27,1,1,15,11,3,395.75,406.5,500.25,920.5,0.0226098191214469,0.0223580057313395,10.75,1.027163613392293,375.95,382.1666666666667,392.93958333333336,0.0156987257638215,0.017901409914209,104.5,0.791104447776112,524.75,0.4299293862031504,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-09,29,0,0,29,0,0,26,2,1,12,17,0,394.25,405.5,500.25,923.75,-0.0037902716361338,-0.0037974729179737,11.25,1.0285351934051998,378.25,381.48333333333335,393.2375,0.0157877898650787,0.0178413513565493,106.0,0.7881059470264867,529.5,0.4267929634641407,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-10,29,0,0,13,14,2,25,3,1,14,14,1,380.25,391.5,493.0,923.5,-0.0355104629042485,-0.0361562947037459,11.25,1.029585798816568,379.5375,380.5541666666667,393.45,0.0180781664013695,0.0183674729781883,112.75,0.7712981744421906,543.25,0.4117487818083378,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-11,29,0,0,0,22,7,25,4,0,20,9,0,397.75,407.75,508.0,936.0,0.0460223537146613,0.0449947360784941,10.0,1.0251414204902578,380.9875,380.10833333333335,393.8375,0.0187327421881954,0.01910944143512,110.25,0.7829724409448819,538.25,0.4249465811965812,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-12,29,0,0,0,18,11,28,1,0,24,5,0,,,,,,,,,,,,,,,,,,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-13,29,0,0,3,17,9,28,1,0,26,3,0,,,,,,,,,,,,,,,,,,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-14,29,0,0,1,0,28,28,1,0,22,7,0,397.75,407.5,511.0,940.5,0.0,0.0,9.75,1.0245128849780012,382.175,379.55833333333334,394.2625,0.0185915177868046,0.0189995863608475,113.25,0.7783757338551859,542.75,0.4229133439659755,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-15,29,0,0,25,1,3,27,2,0,15,14,0,393.25,404.25,507.0,934.0,-0.011313639220616,-0.0113781252795091,11.0,1.027972027972028,383.4375,379.075,394.64375,0.0183619437174604,0.0188907876841089,113.75,0.7756410256410257,540.75,0.4210385438972163,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-16,29,0,0,14,15,0,28,1,0,14,15,0,391.75,403.5,513.25,928.0,-0.003814367450731,-0.0038216607022567,11.75,1.0299936183790683,384.4625,378.5125,394.98125,0.0183857516407738,0.0188593008535237,121.5,0.763273258645884,536.25,0.4221443965517241,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-17,29,0,0,25,1,3,29,0,0,13,16,0,394.75,406.5,525.5,931.5,0.00765794511806,0.007628771899621,11.75,1.0297656744775174,385.5625,378.025,395.3375,0.0184158523197153,0.0188911737731969,130.75,0.7511893434823977,536.75,0.4237788513150832,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-18,29,0,0,28,0,1,29,0,0,17,12,0,391.0,402.75,532.25,934.0,-0.0094996833438885,-0.0095450931503853,11.75,1.0300511508951409,386.575,377.56666666666666,395.65208333333334,0.0185378514615937,0.0188592164157225,141.25,0.7346171911695631,543.0,0.4186295503211991,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-19,29,0,0,27,2,0,29,0,0,23,6,0,,,,,,,,,,,,,,,,,,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-20,29,0,0,29,0,0,29,0,0,12,17,0,,,,,,,,,,,,,,,,,,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-21,29,0,0,29,0,0,29,0,0,13,16,0,387.25,399.5,523.5,933.25,-0.0095907928388746,-0.009637080688388,12.25,1.0316333118140737,387.275,377.1125,395.87916666666666,0.0187150511910136,0.0188594708123592,136.25,0.7397325692454633,546.0,0.4149477631931422,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-22,29,0,0,20,0,9,29,0,0,15,14,0,388.0,400.0,518.0,934.0,0.0019367333763717,0.0019348603262958,12.0,1.0309278350515465,387.9375,376.62916666666666,396.09583333333336,0.0187090624513536,0.0188411535614972,130.0,0.749034749034749,546.0,0.4154175588865096,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-23,29,0,0,19,0,10,29,0,0,18,11,0,387.75,399.75,520.75,933.75,-0.0006443298969072,-0.0006445375666253,12.0,1.0309477756286267,388.6125,376.2375,396.3020833333333,0.0187034147658311,0.018766500177341,133.0,0.7445991358617379,546.0,0.4152610441767068,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-24,29,0,0,1,0,28,29,0,0,27,2,0,386.75,398.0,516.0,933.25,-0.0025789813023855,-0.0025823126034731,11.25,1.029088558500323,389.325,376.0125,396.56041666666664,0.0186702361999938,0.0184570770870081,129.25,0.749515503875969,546.5,0.4144120010715242,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-25,29,0,0,1,0,28,29,0,0,22,7,0,386.75,397.5,517.75,920.25,0.0,0.0,10.75,1.0277957336780863,390.0875,375.9125,396.8,0.0186440954084099,0.0182994407410853,131.0,0.7469821342346692,533.5,0.4202662320021733,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-26,29,0,0,26,0,3,29,0,0,20,9,0,,,,,,,,,,,,,,,,,,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-27,29,0,0,3,0,26,29,0,0,27,2,0,,,,,,,,,,,,,,,,,,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-28,29,0,0,1,25,3,29,0,0,27,2,0,384.0,394.5,511.75,920.75,-0.0071105365223012,-0.0071359368654482,10.5,1.02734375,389.8875,375.65416666666664,397.0395833333333,0.0158511361741339,0.0181790613119183,127.75,0.7503663898387885,536.75,0.4170513168612544,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-29,29,0,0,0,25,4,29,0,0,28,1,0,386.25,396.0,511.5,918.25,0.005859375,0.0058422756242286,9.75,1.025242718446602,389.575,375.3375,397.3875,0.01567347535695,0.0180937817492782,125.25,0.7551319648093842,532.0,0.4206370814048462,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2019,2019-10-30,29,0,0,2,17,10,29,0,0,25,4,0,390.75,399.5,509.25,916.0,0.0116504854368932,0.0115831410896305,8.75,1.0223928342930262,389.725,375.1166666666667,397.7895833333333,0.0156628666035791,0.0181598941568631,118.5,0.7673048600883653,525.25,0.4265829694323144,2019,10,2019_10,N_2,Dfa,4
United States,Nebraska,Harvest,2020,2019-11-01,29,0,0,1,0,28,29,0,0,14,11,4,389.25,398.5,516.0,924.25,-0.0019230769230769,-0.0019249284095845,9.25,1.0237636480411048,390.0125,374.4791666666667,398.31458333333336,0.0154773481635817,0.0180768936366505,126.75,0.7543604651162791,535.0,0.4211522856370029,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-02,29,0,0,1,0,28,29,0,0,12,14,3,,,,,,,,,,,,,,,,,,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-03,29,0,0,1,0,28,29,0,0,19,7,3,,,,,,,,,,,,,,,,,,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-04,29,0,0,12,2,15,29,0,0,19,9,1,383.25,393.5,509.75,925.75,-0.0154142581888246,-0.015534292962184,10.25,1.0267449445531638,389.825,374.02916666666664,398.4291666666667,0.0158309256160953,0.0181755236934126,126.5,0.7518391368317803,542.5,0.4139886578449905,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-05,29,0,0,15,4,10,29,0,0,21,8,0,381.75,391.75,515.25,921.75,-0.0039138943248532,-0.0039215736531819,10.0,1.026195153896529,389.125,373.97083333333336,398.45208333333335,0.014887524024172,0.0163898418876513,133.5,0.7409024745269287,540.0,0.4141578519121237,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-06,29,0,0,2,17,10,29,0,0,23,6,0,378.75,387.75,516.75,915.0,-0.0078585461689587,-0.0078895872751632,9.0,1.0237623762376238,388.35,374.18333333333334,398.4145833333333,0.0149453424569418,0.015062672435376,138.0,0.7329462989840348,536.25,0.4139344262295082,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-07,29,0,0,0,2,27,29,0,0,18,11,0,375.25,383.75,512.5,925.0,-0.0092409240924092,-0.0092838863100075,8.5,1.022651565622918,388.1,374.45416666666665,398.3,0.0128422241443059,0.0148954930405528,137.25,0.7321951219512195,549.75,0.4056756756756757,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-08,29,0,0,3,22,4,29,0,0,20,9,0,377.25,386.5,510.25,919.5,0.005329780146569,0.0053156271343874,9.25,1.024519549370444,387.075,374.7291666666667,398.15833333333336,0.0069338788473942,0.0148976950783054,133.0,0.739343459088682,542.25,0.4102773246329527,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-09,29,0,0,29,0,0,29,0,0,11,18,0,,,,,,,,,,,,,,,,,,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-10,29,0,0,9,20,0,29,0,0,13,13,3,,,,,,,,,,,,,,,,,,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-11,29,0,0,0,22,7,29,0,0,14,14,1,373.25,382.0,505.75,905.0,-0.0106030483764082,-0.0106596612286589,8.75,1.0234427327528466,385.85,374.76666666666665,397.98125,0.0071257534855118,0.0145211146704835,132.5,0.7380128521997034,531.75,0.4124309392265193,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-12,29,0,0,0,0,29,29,0,0,19,9,1,377.75,386.5,517.0,905.75,0.0120562625586069,0.0119841647335494,8.75,1.0231634679020516,385.075,374.9791666666667,397.88125,0.0076158007458933,0.0144386155279796,139.25,0.7306576402321083,528.0,0.417057686999724,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-13,29,0,0,14,3,12,29,0,0,22,7,0,375.25,384.0,509.0,902.5,-0.0066181336863004,-0.006640130639278,8.75,1.0233177881412392,384.25,375.2416666666667,397.63958333333335,0.0076768838514636,0.0143232090912281,133.75,0.7372298624754421,527.25,0.4157894736842105,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-14,29,0,0,1,0,28,29,0,0,22,6,1,375.75,384.75,507.75,916.75,0.0013324450366423,0.0013315581195127,9.0,1.0239520958083832,383.3,375.4625,397.26875,0.0073772449435248,0.0142892925590892,132.0,0.740029542097489,541.0,0.4098718298336515,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-15,29,0,0,0,1,28,29,0,0,18,10,1,371.25,380.75,502.75,918.25,-0.0119760479041916,-0.0120483385161742,9.5,1.0255892255892256,382.3125,375.59583333333336,396.87291666666664,0.0075213864671387,0.0143811955773978,131.5,0.73843858776728,547.0,0.4043016607677647,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-16,29,0,0,24,5,0,29,0,0,22,7,0,,,,,,,,,,,,,,,,,,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-17,29,0,0,12,0,17,29,0,0,24,5,0,,,,,,,,,,,,,,,,,,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-18,29,0,0,13,11,5,29,0,0,23,6,0,367.75,377.25,507.25,910.25,-0.0094276094276094,-0.0094723306353623,9.5,1.025832766825289,381.3375,375.7291666666667,396.3020833333333,0.0075134439219083,0.0143787491007317,139.5,0.7249876786594381,542.5,0.4040098873935732,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-19,29,0,0,15,0,14,29,0,0,20,9,0,370.0,380.75,512.0,911.5,0.0061182868796736,0.0060996461567226,10.75,1.029054054054054,380.4375,375.92083333333335,395.82708333333335,0.0077008056177802,0.0143875063718426,142.0,0.72265625,541.5,0.405924300603401,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-20,29,0,0,21,0,8,29,0,0,26,3,0,366.75,377.25,515.5,905.0,-0.0087837837837837,-0.0088225886151791,10.5,1.0286298568507155,379.3875,376.0833333333333,395.34791666666666,0.0078203964009326,0.014425779870312,148.75,0.7114451988360815,538.25,0.4052486187845304,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-21,29,0,0,19,0,10,27,2,0,29,0,0,368.5,379.0,509.0,901.0,0.0047716428084525,0.0047602946063003,10.5,1.028493894165536,378.475,376.1791666666667,394.875,0.0079995840284755,0.0142922119627652,140.5,0.7239685658153242,532.5,0.4089900110987791,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-22,29,0,0,0,6,23,26,3,0,29,0,0,368.75,378.5,515.25,897.0,0.0006784260515604,0.0006781960246389,9.75,1.0264406779661015,377.575,376.32916666666665,394.4916666666667,0.0080116524327812,0.014247231160828,146.5,0.7156720038816109,528.25,0.411092530657748,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-23,29,0,0,11,8,10,26,3,0,28,1,0,,,,,,,,,,,,,,,,,,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-24,29,0,0,18,8,3,27,2,0,27,2,0,,,,,,,,,,,,,,,,,,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-25,29,0,0,21,3,5,25,4,0,27,2,0,370.5,380.75,531.0,892.5,0.0047457627118643,0.0047345370821112,10.25,1.027665317139001,376.9,376.5375,394.075,0.0080791955859061,0.014239796736438,160.5,0.6977401129943502,522.0,0.4151260504201681,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-26,29,0,0,7,19,3,25,4,0,29,0,0,367.5,378.25,530.25,884.25,-0.0080971659919028,-0.00813012608325,10.75,1.0292517006802722,375.9625,376.8333333333333,393.67291666666665,0.0079889698783978,0.013945575171025,162.75,0.693069306930693,516.75,0.4156064461407973,2019,11,2019_11,N_2,Dfa,3
United States,Nebraska,Harvest,2020,2019-11-27,29,0,0,10,7,12,28,1,0,29,0,0,362.75,373.25,528.5,882.0,-0.0129251700680271,-0.013009426888594,10.5,1.0289455547898,374.5625,377.1125,393.23125,0.0075850562585941,0.0139796084476966,165.75,0.6863765373699149,519.25,0.411281179138322,2019,11,2019_11,N_2,Dfa,3
